Date;Profile;Message;Number of Likes;Number of comments;Reactions, Comments & Shares;Post interaction rate;Reach per post;Interactions per impression/view;Impressions/views per post;Engagement;Story reach;Story views;Story replies;Story shares;Number of new followers based on the story;Profile visits based on the story;Impressions/views of posts;Profile-ID;Post-ID;Link;Image Link;
30/06/2026, 17:01;"Prima Armada Raya";"Jangan tunggu sampai mobil kasih “kode keras” baru diservis!

Perawatan rutin itu bukan cuma biar mobil tetap enak dipakai, tapi juga bikin perjalanan kamu lebih aman dan tenang setiap hari.

Kamu pilih yang mana?

Prima Auto Care, bantu kamu jaga mobil tetap prima, sebelum jadi masalah.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";1.0;0.0;2.0;7.137758743754461E-4;10.0;0.11764705882352941;17.0;7.137758743754461E-4;;;;;;;17.0;211065008758674;211065008758674_122290338164190187;https://www.facebook.com/122101170074190187/posts/122290338164190187;https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/728950802_122290301948190187_7546917124399773395_n.jpg?stp=dst-jpg_p720x720_tt6&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEpnmFam_Pk4jPrbwolDwdtg0d-YIywA_qDR35gjLAD-rRuf4AKXoZLrFO8LthaK95hEWSPVf6wiFqTM5F8fipt&_nc_ohc=7CMrm2P_JjoQ7kNvwHbYa_t&_nc_oc=AdouTGT2_GaB7apPD3fN3LJjtQSM1DFLStBUA3_h5QMQaojHmO8qv41NeXhkDpr6W_o&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&edm=AJfPMC4EAAAA&_nc_gid=i1SO80stlvau52L0bN8uDA&_nc_tpa=Q5bMBQG6VWDW_A_Qtp2BFGPJcE-rRU2PwE1EhCd4AM8bzQRycdhlU7dLMTC5ihIcKR_CVHJKqW6VmTsJ&oh=00_AQCDBGQVTVRdiDyJwvcs2Ejj15iTA66NiVAiIwz2TBZptw&oe=6A4A6EA0;
29/06/2026, 20:18;"Prima Armada Raya";"Kami ingin mendengar masukan Sahabat Prima! 👋

Satu menit waktu Sahabat Prima sangat berharga untuk peningkatan kualitas layanan para pelanggan kami.

Komitmen kami adalah selalu melayani sepenuh hati dengan PRIMA, mari bersama-sama mendukung Prima Armada Raya (PAR) menjadi lebih aman, nyaman, dan selalu bisa diandalkan.

Caranya gampang:
1️⃣ Scan QR Code di atas.
2️⃣ Berikan penilaian dan masukan Anda.

Ditunggu partisipasinya ya, Sahabat Prima! Kepuasan Anda adalah prioritas utama kami. 🚗💨

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPRIMA #PARMemberofPertamina";0.0;0.0;0.0;0.0;25.0;0.0;30.0;0.0;;;;;;;30.0;211065008758674;211065008758674_122290216466190187;https://www.facebook.com/122101170074190187/posts/122290216466190187;https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/735636551_122290216382190187_1456787689709235260_n.jpg?stp=dst-jpg_p720x720_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeHPZgr49bVObuCm7eGu57NBUDAC79fHhKVQMALv18eEpbHH8K4R3l8QzYwX6q5D11WZI8iw3e2UPxuJA-SWpiCa&_nc_ohc=NRpcY0oxYOAQ7kNvwFBQpLc&_nc_oc=AdpTUoMvwOqJY8orWODr5CpXgbQpdbC6Q0osrZXRIecnslGpvcO98Tl2q0PjlNS1vFg&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&edm=AJfPMC4EAAAA&_nc_gid=i1SO80stlvau52L0bN8uDA&_nc_tpa=Q5bMBQErhjwWAFy9WUs9it--jU-hTvTgCD_DLYqnWUgUGRAJe8oj7arolNzkeIQ3RQtPEHLK4euiDsdM&oh=00_AQCT5eN3QemoKDUS-7k1w0jkU8NPEj2cSxOvlvPByCVk8Q&oe=6A4A69B3;
28/06/2026, 08:00;"Prima Armada Raya";"“Boleh aku rekomendasiin ke partner bisnisku?”

Kalau sudah dipercaya, rekomendasi jadi hal yang paling natural.

Dengan layanan yang andal dan tim yang profesional, PAR siap jadi pilihan untuk kebutuhan transportasi bisnis #SahabatPRIMA

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";6.0;1.0;8.0;0.0028530670470756064;413.0;0.01805869074492099;443.0;0.0028530670470756064;;;;;;;443.0;211065008758674;211065008758674_122289989102190187;https://www.facebook.com/reel/996915459997076/;https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/733515025_2534084553698386_1744351170477786221_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=d2b52d&_nc_eui2=AeGjw_KSa5sKbCMdj3EmnkZy0rr1XpiaTGrSuvVemJpMaqzI3miqzrr3lo_DfMl3xWKQyXQyZS0sBexii2P9hdDK&_nc_ohc=hF8dV2nR7o0Q7kNvwHTRRH-&_nc_oc=Adp59_k_T4zEqeNjdmTHo_tOexrZ-R2vuwWvh50bQykGW--UUu3VrBLK6XWJ62niv34&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&edm=AJfPMC4EAAAA&_nc_gid=i1SO80stlvau52L0bN8uDA&_nc_tpa=Q5bMBQH42_plB7TfbhnQlq75wm5wQR1ZdVzISY9BnN1jwTE_11HmPziFK9GX_rBdWQOcmZJReemZ0Rng&oh=00_AQAPNL61kkPjeilf5iZnlxV2Bd0GIijNov-y0Dvs3HHxBQ&oe=6A4A6EDE;
26/06/2026, 08:00;"Prima Armada Raya";"Pernah denger istilah rem ABS, tapi masih bingung sebenarnya itu apa?

ABS (Anti-lock Braking System) adalah sistem pengereman yang bantu mencegah roda terkunci saat kamu ngerem mendadak. Jadi mobil nggak langsung “ngeseret” tanpa arah, tapi tetap bisa dikendalikan. Fungsinya bukan cuma bikin mobil berhenti, tapi juga bantu kamu tetap bisa manuver kalau ada situasi darurat di jalan.

Simpel tapi penting banget buat keamanan berkendara

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";1.0;0.0;1.0;3.5676061362825543E-4;18.0;0.041666666666666664;24.0;3.5676061362825543E-4;;;;;;;24.0;211065008758674;211065008758674_122289687590190187;https://www.facebook.com/122101170074190187/posts/122289687590190187;https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/731111163_122289371768190187_1924342819993647248_n.jpg?stp=dst-jpg_p720x720_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeE2hLni8MBlb104UKhC0fjls5NXBmzIGa2zk1cGbMgZrXRk-BVXcggeCBUk0kqEuW0ciURALj2ZCKC00K6WYEZQ&_nc_ohc=b6LQgnfRFJIQ7kNvwHZJuj7&_nc_oc=AdrafYUvsVFPUX7Wu71fpd7sJp5WzqRyEOkNamVR_ywzc1cwBNLE4jIINXpqDa1UUOA&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&edm=AJfPMC4EAAAA&_nc_gid=iL7lWjvYu9GbwUxNiLtNRA&_nc_tpa=Q5bMBQE_23VqbDVpTzH-XbigpN9SRgQM7weyEHip-DHhnKadLbbwHT0itG3JQ7Q8EI9GQY8tOTVrrJl1&oh=00_AQCih-87p1O30pR7TNymJyyk9C-N30YHICgFOx9Hqz6k0w&oe=6A4960B5;
24/06/2026, 18:00;"Prima Armada Raya";"Masih banyak yang ragu pindah ke mobil listrik karena info yang beredar nggak semuanya tepat.

Padahal kalau dilihat lebih dekat, beberapa “kekhawatiran” itu sudah nggak relevan lagi dengan kondisi sekarang. Infrastruktur terus berkembang, pilihan charging makin mudah ditemui, dan teknologi juga sudah jauh lebih siap untuk dipakai sehari-hari.

Sebelum percaya mitosnya, cek dulu faktanya 😉

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";2.0;0.0;2.0;7.132667617689016E-4;22.0;0.05555555555555555;36.0;7.132667617689016E-4;;;;;;;36.0;211065008758674;211065008758674_122289389720190187;https://www.facebook.com/122101170074190187/posts/122289389720190187;https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/730313270_122289354662190187_8527236203090916180_n.jpg?stp=dst-jpg_p720x720_tt6&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEVh1pdrS3mrpUalZImuFwrjXd1jYGIvKqNd3WNgYi8qhl4ApG-vmKyGO-hVUWGM5WY5tgeT82K7-SupvierwDc&_nc_ohc=lSQ1p6q9lLYQ7kNvwFqVC0L&_nc_oc=AdpDpu1O6eNd8VlCZuWBDdmOfTszyve2Dr6Fy7eVqg5qOaVxr-HpP5YOu0VnnnvcWZo&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&edm=AJfPMC4EAAAA&_nc_gid=iL7lWjvYu9GbwUxNiLtNRA&_nc_tpa=Q5bMBQHPKips1huWKGxdo8kb5UvyksJurvXbiFAfZK14G7NYElwDAP8iE8hb8JjMsy9LwKWH4PXs3r4h&oh=00_AQBqJinCiwk7SJRzkDeE2-Rr0Qh8qV1KfjPb6Ch8BBp1wg&oe=6A494992;
23/06/2026, 12:47;"Prima Armada Raya";"Kami ingin mendengar masukan Sahabat Prima! 👋

Satu menit waktu Sahabat Prima sangat berharga untuk peningkatan kualitas layanan para pelanggan kami.

Komitmen kami adalah selalu melayani sepenuh hati dengan PRIMA, mari bersama-sama mendukung Prima Armada Raya (PAR) menjadi lebih aman, nyaman, dan selalu bisa diandalkan.

Caranya gampang:
1️⃣ Scan QR Code di atas.
2️⃣ Berikan penilaian dan masukan Anda.

Ditunggu partisipasinya ya, Sahabat Prima! Kepuasan Anda adalah prioritas utama kami. 🚗💨

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPRIMA #PARMemberofPertamina";1.0;0.0;1.0;3.563791874554526E-4;11.0;0.047619047619047616;21.0;3.563791874554526E-4;;;;;;;21.0;211065008758674;211065008758674_122289182618190187;https://www.facebook.com/122101170074190187/posts/122289182618190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122289182618190187&access_token=EAAF4y12rbhoBR3WShLZAsXde4V5zWJGUI0CpRE1gomlzdZAbThpRVEmLKStko5UlIZAUZBnZBagjCXrKqtQH7mY2ncb8YSB7ZAvsZAghsXjS6MLCTy0sZAet5Wp81wETdUksXjsGb9IJ6y4Xmpc9uj54FfiMbTVsGcGjZCORBSuCKwVhthj2TmizrnMM3cZCJz;
18/06/2026, 17:50;"Prima Armada Raya";"Pengelolaan armada sering kali terasa kompleks, bukan karena jumlah kendaraan, tetapi karena sistem yang belum terintegrasi dengan kebutuhan operasional.

Data yang tersebar, koordinasi yang masih manual, hingga keterbatasan akses informasi dapat memperlambat proses dan menurunkan efisiensi kerja. Padahal, dengan sistem yang lebih terhubung, pengelolaan armada bisa menjadi jauh lebih sederhana, mulai dari koordinasi, monitoring, hingga pengambilan keputusan.

Melalui layanan seperti, perusahaan dapat mengelola armada secara lebih terstruktur, terintegrasi, dan selaras dengan kebutuhan bisnis.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";3.0;0.0;3.0;0.0010683760683760685;25.0;0.08108108108108109;37.0;0.0010683760683760685;;;;;;;37.0;211065008758674;211065008758674_122288476160190187;https://www.facebook.com/122101170074190187/posts/122288476160190187;https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/727050646_122288475956190187_842592211495454145_n.jpg?stp=dst-jpg_p720x720_tt6&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeHpb6fMJuPFwqO2NRyJW7DGcH5PkDLtlu1wfk-QMu2W7WElYpAF_WWuXbu9M3wo6yV4_tHJdXz2L24wHaZ6156Z&_nc_ohc=L1uWyV2ZKkkQ7kNvwE-MDIy&_nc_oc=Adov-9U671c1sI4d1T3jqZxK61V2OP0yGDblgY4dl64q5OL9GlsLiFul9ipbo48COa4&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&edm=AJfPMC4EAAAA&_nc_gid=iL7lWjvYu9GbwUxNiLtNRA&_nc_tpa=Q5bMBQFjI9LES-O0ygIg2uDiPvWeg78G3_L8dFMV2CzSFlV7pdF_ZDjMQmnU3mjBSqxx7E7o8t7yraef&oh=00_AQANEjEsM2OFwYsJMPqMZYjozes3v_Ohjekqpm7rs9BIiA&oe=6A495DA7;
15/06/2026, 13:01;"Prima Armada Raya";"Perjalanan bukan sekadar menuju tujuan, tapi bagaimana tetap nyaman dan produktif di setiap momen.

Bersama PAR, perjalanan jadi lebih tenang dan terjaga.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";8.0;0.0;9.0;0.003200568990042674;209.0;0.04054054054054054;222.0;0.003200568990042674;;;;;;;222.0;211065008758674;211065008758674_122287982426190187;https://www.facebook.com/reel/975335381993954/;https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/717317399_1389425976351647_6118257410462633454_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=d2b52d&_nc_eui2=AeFkGRCXNPaWzM4JfmIalqrKllym5XlUA16WXKbleVQDXrcHqu0kPu0CCMLD_htKScYhjaARt--4YbvQqAM52ZhD&_nc_ohc=SvU0GIEZ24oQ7kNvwFBL_1A&_nc_oc=Adq4FvJr4lGqvHATZMye7YQCHFl7gszZHy4F3njRB2K4Ea1U5HE9jbkJIKJXxbJeStQ&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&edm=AJfPMC4EAAAA&_nc_gid=i1SO80stlvau52L0bN8uDA&_nc_tpa=Q5bMBQFnJVicMPn-qcS8CBSftb0fCajvabH__4cScdoqVHQS7eV_UKqeSPDeIXo-lewaJa4gQnuOj2ey&oh=00_AQAnJJW4wv-UseS_ngwRAxe-ENUri_SCn5MnSNKzyS1_sQ&oe=6A4A5723;
13/06/2026, 14:00;"Prima Armada Raya";"Biaya maintenance yang tidak terkontrol dan kendaraan yang sering tidak siap pakai bisa berdampak langsung pada efisiensi operasional bisnis.

Tanpa sistem pengelolaan yang terstruktur, perusahaan berisiko menghadapi downtime tinggi, biaya tak terduga, hingga gangguan pada produktivitas.

Karena itu, pengelolaan armada perlu dilihat secara lebih strategis, bukan hanya perawatan, tetapi juga perencanaan, monitoring, dan efisiensi jangka panjang.
Melalui pendekatan terintegrasi seperti, perusahaan dapat mengelola kendaraan secara lebih optimal dan terencana.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";2.0;0.0;2.0;7.102272727272727E-4;26.0;0.041666666666666664;48.0;7.102272727272727E-4;;;;;;;48.0;211065008758674;211065008758674_122287745624190187;https://www.facebook.com/122101170074190187/posts/122287745624190187;https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/720450957_122287217732190187_5842433488535480057_n.jpg?stp=dst-jpg_p720x720_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeG6KfzRGDBKFAN1ZvtaCWTKkGa6Ys-Qp9WQZrpiz5Cn1VseFkayXqqYvRgw1YpZYPD3y1V71Vuw51c1R_ARNxzF&_nc_ohc=aVoB3J3QJ9YQ7kNvwFPqAyg&_nc_oc=AdqL13YYcs_FWw175lVeCnlDUosxEFt68omTkFJGl85eKxh09P6uHRfE7UZZ2dTSqMA&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&edm=AJfPMC4EAAAA&_nc_gid=i1SO80stlvau52L0bN8uDA&_nc_tpa=Q5bMBQGDTohUhgbCUwOZlcWyD_r5HJGZAmvRybnP9hfNCGL0_kZ5AqHFCEeDNYZLnbSUCR4QdwbQ4H1E&oh=00_AQAF5EDsY2cEtJP2rGvRveIJ9AOrRmEHAAcagyCjQtVwZw&oe=6A4A44C1;
12/06/2026, 15:47;"Prima Armada Raya";"Eh, eh apa nih?

Mintanya apa malah dikasih apa, tapi fokusnya tetep ke car maintainance regular kita yang selalu rutin yaa!

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";3.0;0.0;5.0;0.001771793054571226;301.0;0.01488095238095238;336.0;0.001771793054571226;;;;;;;336.0;211065008758674;211065008758674_122287628120190187;https://www.facebook.com/reel/2507161723044632/;https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/722162534_1947246552632856_6818438287967338669_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=d2b52d&_nc_eui2=AeHkern5fI5h0IFSQLzIxR-gzkSkkW-_LLfORKSRb78st6ZJjwtk27XQgQhVcrO_mH3SckkFcOgaqEoE3_bA6Fz4&_nc_ohc=VylYj8zHNuEQ7kNvwGc3QpT&_nc_oc=Adp3Y5R0rjzzf5XRF1hvSz8IWT6NAqnDbz1KyWXXXHyantzQOO9wqOLYe92IRjyqaeM&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&edm=AJfPMC4EAAAA&_nc_gid=i1SO80stlvau52L0bN8uDA&_nc_tpa=Q5bMBQEImCWyFw3Lwsl9USnW6b_KaKncK-uWOFi2MOgcCEpH-fNquAB_A0fDzkUIYKfW5EkBE7JnpF_6&oh=00_AQCMpykph_ygUNe88NcraC69ZZrK1EeQ-8jQEqDOLM2AwA&oe=6A4A3C85;
